,productId,title,userId,profileName,score,text,Time,ip,time,Annotation,Actual_True,Outcome,res
260,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2JCTFI1G9BJE7,Ellis Greene,1,"Pictures taken with this phone can be useless if you use Verizon Wireless. As other reviews point out, Verizon requires you to use its photo download service - you can't transfer files using Bluetooth or USB. That's annoying, but it's just the tip of the iceberg - Verizon has actually made it IMPOSSIBLE to get some of your pictures off the camera. That's because the phone takes pictures, apparently even using the default settings, that sometimes exceed the file size limit imposed by Verizon. For example, I have pictures -- including pictures of a graduation where I had forgotten my ""real"" camera -- that Verizon tells me can't be printed, can't be uploaded to the web, and can't be sent to anyone else. They are locked in my phone because Verizon has disabled file transfer software to prevent customers from, for example, buying ring tones from someone other than Verizon. So, to lock in ring tone sales, Verizon has locked my pictures in my phone. Compounding the problem, Verizon hasn't told its customer service personnel, or its technical support staff, who seem to be under instructions to blame Motorola. I wasted hours talking to Verizon people -- both in person at their repair office, and at their customer service line -- before finding out the truth on-line and getting someone at Verizon who admitted what's really going on. This would be a good phone, but Verizon has ruined it. If you want to use this phone as a camera, make sure you have a wireless provider that will let you access the photos you take.",02-11-2006 00:00,93.183.128.0/18,1134432000,1,1,FP,0.26168224299065423
261,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A3U1HUGF7AV1V,Greg Pennyroyal,2,A general warning about Verizon phones. The coverage is good but the customer service is the terrible. If you choose to do business with verizon get everything in writing and keep good records because they lie and cant find records until you find them and suddenly they magically appear in their records. This has happened to me several times.,07-09-2006 00:00,195.182.44.0/24,1157587200,0,0,TN,0.06168224299065424
262,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),AQ3GHT17PGSBL,Will Klinger,1,"Overall this is a bad phone. The main reason I purchased it was because it's very thin and has no antenna. The reception is good and voices come in clear both ways. This is where the positives stop. The worst aspect of the phone is the poor battery life. I have even disabled EVDO so it won't switch between it and 1x when moving around town (which drains the battery).The Verizon software makes the phone useless. You cannot have the phone ring and vibrate at the same time, you cannot change the horrible wallpaper on the front LCD, and you cannot change the color scheme from red. Verizon has also disabled the use of Motorola Phone Tool, which enables you to put your own ringtones and media on the phone. You are forced to purchase media from the VCast service. Even if you wouldn't normally use media on your phone, you should object to this because of principal. It's corporate greed at its finest and Verizon is preventing you from using the full capabilities of your purchase.It does have a decent camera, but it's functionality is limited. It takes video clips, but nothing over 15 seconds. There are sites that tell you how to hack the phone, but it's not worth the time and risk of ruining the phone.The pluses: very thin, no antenna, sleek designCons: horrible user interface, very few options to change the appearance, many of the phone's functionality has been disabled by VerizonConclusion: buy something else. I succumbed to the hype of the Razr, but was burned. If it weren't for Verizon, the phone would be fine.",11-10-2007 00:00,195.189.80.0/22,1192060800,0,0,TN,0.26168224299065423
263,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1M5IOTHIRJIXS,Jake,1,My battery can't hold a charge and my phone freezes up at least once a day and I have to either shut it off or disconnect the battery. It's no good and you should purchase something else.,06-09-2008 00:00,195.189.224.0/23,1220659200,0,1,FN,0.26168224299065423
264,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A26SGNYVBP4R7S,"mc ""m""",3,"Okay, there are a lot of annoying things about this phone, but the good thing is that if you are computer savvy you can easily hack it. Google hack razr v3m and you will see many good guides. For instance, i learned how to replace the mp3 that plays the ANNOYING power up/down verizon jingle with a BLANK MP3. That means, no interruptions when shutting of my phone (saves a lot of embarrasing moments at lectures or meetings). Also, DONT PAY TO DOWNLOAD RINGTONES. The simplist thing to do is replace an existing one you hate with one you want. Same is to be said for downloading music. Why pay twice to listen to music?! If you have a few hours you can figure out how to hack it.ps. do love the thin design. would have given it a 5 star but the phone does take a lot of time to hack and fix all the verizon junk.",29-05-2008 00:00,195.191.34.0/23,1212019200,0,0,TN,0.13831775700934576
265,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A3GJW7DVGBVX2O,"Steph JDF ""Steph.""",2,"Let me first by saying I didn't know that I wouldn't be able to download songs to my phone or transfer the files from computer to device and device to computer. I bought both the Motorola phone tools, data cable and phone only to find out that I could not do it. I also bought both my husband and I's phone's with a mini sd card to expand the memory so that we could use it as an mp3 player as they were originally portrayed on tv commercials.I switched to Verizon because a friend of mine said they had great signal and phones. Phones yes, signal, it's so so. I do love the phone though, it's slim (fits in my pocket), has a camera, plays songs and I like the features. I also was upset that Verizon blocks you from being able to transfer your own files, so I finally seem edited (which is hacked) the phone. It's actually pretty easy, and now we are able to transfer files between phone and pc, and we can see the main screen from the outside of the lcd.The speakerphone is a little low if you ask me, I wish it were louder and the menu's on the phone are a little different then most. I wish these were easier to use and you were able to edit more of the phone. Motorola made a great phone, but Verizon kind of ruined it.The camera takes okay pictures, but they seem kind of blued as there isn't a flash if it's in low light. Good if it's outside, but not bad for a 1.3 megapixal. The camera is neat I think because I can take a few movies of the girls (I have two kids) and then transfer them to my computer for safe keeping. If you have the minisd card it's 5 minutes for a video...if not it's only 15 seconds (which is REALLY low).We also purchased the stereo headset where you can listen to music and answer the phone while doing it, it's something I recommend if you want to listen to music on your phone. It's not a bad player, but you can't do MP3's with verizon, they need to be converted to WMA files first and then transferred to be able to play them on the phone, which they are much bigger then MP3's.Overall, for the phone I give it five stars, but because it's with Verizon I only give it four.",25-03-2008 00:00,195.191.60.0/23,1206403200,0,0,FN,0.06168224299065424
266,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1022CFAJGLFH,Scott in Wisconsin,5,"We live in an area that has spotty reception and this phone has great reception. With our LG phones we would not even get any bars in our driveway. With this phone we have at least 2 bars everywhere in our house. We aren't playing music on it. We aren't taking videos. We just want to make and receive calls. And this phone works. It looks cool. What more does the average person want? You want to play music and surf the net, get an iPhone already.",05-01-2008 00:00,195.191.94.0/23,1199491200,0,0,TN,0.5383177570093458
267,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1I9E5WNNFMD3Q,oHPaQue,3,"I've had this phone for just over a year now, and it's been great! I'm waiting for UPS to deliver my next phone, RIZR Z3...RAZR v3m has served me well, and has even proven to be fairly sturdy even after a couple of drops in a parking lot, which I thought for sure was going to kill the phone after hearing about how fragile it is. Good thing I had insurance, but I haven't needed it. It has kept me from having to call Verizon support, which I was doing fairly regularly with my old phone Moto E815. I give RAZR v3m big kudos for that!As a phone, it's been superb! Good to decent coverage, good sound, no drops, no resets, etc. Best cell phone I ever had!Text messaging is as good as it can get with cell phone number pads. I also own an iPAQ, even had one with a tiny keyboard, and they are not any better so I chuckle all these cell phones with tiny little keyboards. Pair a Bluetooth keyboard with my iPAQ, now you're talkin!As an mp3 player, it will work in a pinch. All you iPod/iPhone nozis (replace o with an a, you know who you are!), please stick to your apple products and just leave the rest of us alone. I've own an iPod just long enough to know how much I hate iTunes, and now I own a Creative Zen which I like a lot, and no, RAZR v3m isn't as good as the Zen as an MP3 player, but so what? If I'm expecting to listen to music for a while, I grab my Zen and use my RAZR as a backup.As a camera, again, it will work in a pinch.I don't browse the web with this phone. I'm waiting for that day when someone comes out with a usable/affordable PocketPC based tablet ala Star Trek. Don't even talk to me about UMPC's yet... We'll see how well my iPAQ does with RIZR as Bluetooth modem.My rating is 4 only due to1) copying files to and from the the MicroSD is cumbersome2) Motorola Phone Tools3) RAZR uses some proprietary mini usb voltage so I can't charge the phone using one my many other mini usb chargers4) Verizon crippled some of the Bluetooth feature of this phone - Not the RAZR's fault.But if these don't bother you, then consider this as a 5 rating.",06-12-2007 00:00,195.191.148.0/23,1196899200,0,0,FN,0.13831775700934576
268,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A12YNB82ARWQLF,H. Plaisnce,3,I bought the $15.00 1GB microSD card and installed it the first day.Plugged the USB I had for my camera into the phone after formatting the card and downloaded a bunch of songs onto the micro by just drag and drop with windows. Dropped them into the Motorola/shared/audio folder.The phone recognized them right away. I moved some to the phone after it was unplugged and then realized the entire song could be used as ring tones. So I deleted the ones on my phone downloaded MP3 converter and cut into my favorite 20 songs (being careful not to overwrite any.) I saved them into the same folder on the phone with RT in front and moved them from the card to the phone after it was unplugged from the computer. That worked great for ringtones.When I want to download a picture from the phone I just make a copy from the phone to the card then plug the phone into the computer to take it out of the motorola/shared/pictures folder.No need for phone tools...,14-07-2007 00:00,195.214.248.0/21,1184371200,0,0,FN,0.13831775700934576
269,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A32JB8WI6P84VY,"N. Alves ""nikki""",3,"I've had the razr about 2 months now and I like the phone and the sleekness but I'm actually in search of a new phone because the battery life on this phone is terrible. I don't have full conversations on this phone but do use the texting feature often and this phone almost doesn't make a full day with me. I almost have to charge it every single night. So for someone who actually does talk on the phone alot, I would NOT suggest this phone at all. I refuse to buy a new battery because like I said, I've only had the phone about 2 months. The features of the phone are nice and plentiful, takes really good pictures. But battery life is awful and also the phone kind of pauses when you press a button, sometimes it takes a few seconds to actually get your contacts up or view your messages after you've pressed a button.",27-11-2006 00:00,195.216.228.0/24,1164585600,0,0,FN,0.13831775700934576
270,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),AU97X77SREQUR,Just Some Guy,3,"While it's true that Verizon cripples the Bluetooth functionality in this phone (in fact they do this in several phones) you can work around this pretty easily by using a robust phone mngmt. package like BitPim (bitpim.org) and transferring files via the USB port. I've had excellent battery life with my Verizon RAZR, unlike other reviewers of this phone.Verizon's crippling of the Bluetooth interface is maddening, as is the fact that the Motorola Phone Tools software won't allow image/sound file transfer via the USB port. Again, the solution is use BitPim. Obviously Verizon is trying to squeeze as much money as possible out of their subscribers by forcing them to pay for everything they can, but if you work around that, Verizon does have an excellent network - my call quality is very very good.",29-06-2006 00:00,195.225.51.0/24,1151539200,0,1,FN,0.13831775700934576
271,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2JCTFI1G9BJE7,Ellis Greene,1,"Verizon has disabled transferring files (wallpaper, ringtones etc.) to and from the phone, forcing you to pay extra for their services. If you want a full-featured razr, switch providers.",29-03-2007 00:00,93.183.128.0/18,1134432000,1,1,FP,0.26168224299065423
272,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1RI5HZOCWN4MP,D. Schmidt,3,"I bought this phone in Aug 04 and have generally been very happy with it.The battery life is not as long as my wife's phone, but I have talked up to 4 hours in a day without any problem. I generally recharge it after 2-3 days and average about an hour of talk time each day. Even down at one bar, it works fine.The size is great! I really wanted a phone that I could drop into my pocket and not need a bulky case in order to protect it. The V3m fills the bill perfectly. I also really enjoy that there is no external antennae. The mp3 player works fairly well, but it does not have all the features of a dedicated MP3. It will let you put together playlists and play songs, which is enough for me.The most important thing with a cell phone (to me) is call quality. This is where I have been the happiest. I have used it in the St Louis area, small town SW Oklahoma, Fort Worth, along I-40 to California, and now live about halfway between San Francisco and Sacremento. Call quality is crystal clear with no static!Overall I am very happy with the phone.",22-12-2006 00:00,195.225.252.0/22,1166745600,0,1,FN,0.13831775700934576
273,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A10YVXTBKVL1VL,"Alan R. Roe ""toolguy""",5,"ok...so many people have complained about the verizon ui..yes..it sucks..however its there and if this really bothers you that much to deal with it then go elsewhere..and for those who arent going to buy this phone because of it...then dont get this phone...i will agree that i hate the ui..however i can live with it...now for everyone else I shall list the pros and cons of this phone as ive seen it so far....Pros:1. Reception and call quality-by far and away better then my previous phone which was the samsung a950...i live in an area with bouncing reception...usually ill get anywhere from 1-3 bars and its constantly going back and forth between them..usually at even 0...especially in my room..no diffrence in call quality....very good reception...voice quality and sound even at 0 bars...i feel like im talking on my normal home phone and not a cell2. Size-a huge reason why i got this phone...seriously i can sometimes not tell my phones in my pocket and have to reach for it to make sure its there...which probably leads to some odd looks from others..lol3.expandable memory up to a gig-ive got over 13 albums of songs on here not to mention tons of pics and videos...id recommend picking up this card because youll fill up this phones internal memory fast...ive heard rumors about a 2 gig micro sd card working...nothings confirmed yet..motorola and verizon typically say up to a gig of space...4.vcast music- this is part of the cons to...however the vcast music player is exceptional on here...it gives you so many options as to how you want your music organized..very handy :)5.battery-can last a suprising amount of time despite is tiny battery size..expect to charge it daily though...gets good use overall :).Cons.1.Lack of Customization-It has the standard Verizon UI as mentioned above...also only one key on the phone is customizable...the down arrow...frustrating that you cant...i dont know...set them all to what you want them to do. Also outside lcd not changeable from ugly orange. that is unless your tech savvy and know about seem edits...but this requires hacking...hacking to change the outer display!2.no mp3 playback-yes...and there appears to be no fix for that in the near future...it basically requires you to spend another 30 bucks on the music essentials kit from verizon to convert all your songs to wma files....which isnt bad...however its a slight diffrence in sound quality..not to mention an annoying slight glitch youll hear in every song no matter what. Verizons rectified this problem with other past phones released with this conversion needed and has readded mp3 playback in recent releases...the v3m will most likely never see that fix...Sidenote:appearently this is a razr thing...not sure about the lg's or samsungs..but appearently verizon didnt totally erase evidence of the motorola ui on here as its more of a hybrid of the motorola ui overwritten by verizon...a nice touch really :).So theres my review of the razr v3m for verizon. I place call quality, reception and the size of this phone over customization and other complaints I have about this and well all verizon phones now. The tf slot and vcast music capability have really come in handy for me and its a highly used part of my phone. Don't let the cons get you down...you get used to it and I can only hope that verizons network coverage and quality make you as impressed as it has me :). This phone is definitly recommended for your purchase!Also of note I own the gunmetal grey v3m initially sold by verizon and not silver but theres no diffrenct between the two really :).",06-10-2006 00:00,195.228.11.0/24,1160092800,0,0,TN,0.5383177570093458
274,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A1SPXKEK634AMS,Bonnie,3,"I really enjoy my new phone, switching cell # from Cingular to Verizon was simple, and the voice activation is a great feature. My main disappointment is the lack of battery life it has...3 hours is not a long time. My old Cingular phone allowed days of talk time before having to recharge. What good is a phone and plan if you can't use it longer than 3hrs of talk time and always worried you are going to lose connection. Other than that, the phone and features are great.",13-08-2006 00:00,195.228.43.0/24,1155427200,0,1,FN,0.13831775700934576
275,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),AQ9Q70N9I6ZKC,Oscar W.,5,"Well... I'm not one of those ""high tech"" guys that needs all the mp3 functions and/or the ability to upload music/picures to my phone. I love a phone that looks cool, has good sound, great basic features and the large screen doesn't hurt either. This phone has it all and I'm really happy with it.I just changed services from Sprint to Verizon and I couldn't be happier. The service I get when I am on the road is great. After a month and living in Houston, I haven't had any failures to connect or dropped calls. So far so good.The things I like about this phone...Regardless of what some have said about the ""lack"" of ringers included, I actually really like the few this has. There are some good fun ones and a couple generic (annoying) rings.This phone has an ""alarm"" setting, which my old Sprint phone did not have. Most phones have alarm settings now a days, but my old phone wasn't one of them. I've only used it once and it worked well for me.I LOVE the design. I'm a big guy with big hands and I love the fact that it feels as light and thin as a credit card. It has been said to be too ""wide"" for some people, but for my big hands it fits perfectly. All my other phones always felt just a little too small... like I was barely holding it with my fingertips. When I was trying out phones in the Verizon store, this one just seemed to feel the most comfortable to me.I love the screen. The menus are simple and easy to navigate through.NO ANTENNA!!! finally! I never understood why they didn't get rid of them sooner. My older phones had extendable antennas and they never helped. In fact, some of the time it made it worse if I extended it. Maybe it's the technology, but I love the fact there isn't a huge ""bump"" sticking out of my phone now.I enjoy the fact that as I sit here writing this review, my phone is plugged into my computer and charging with the same cable that I use for my digital camera. That's quite convenient and I don't even have to find an extra outlet at home to plug it into.The ""voice dialing"" is amazing. You don't even have to record any voice stuff (like I have on other phones). You just open the phone and click the button on the right side of the flip top. just say ""call joe blow"" and it'll ask to confirm, say ""yes"" and it dials. Super easy!The speaker phone is great. Very loud and the mic pics up from a few feet away, easily. I was using it just this morning while I was typing an e-mail and talking to a freind with the phone sitting on my desk next to me. I kept asking ""can you hear me"" and they'd say, ""yeah, loud and clear"". That makes me happy.I like that I can adjust the volume to turn it to ""silent"" without flipping the lid open.Lastly, I know I already said this, but the phone just looks super slick and cool. I love how it just slips into my pockets and doesn't feel like I'm carrying a huge boulder around in my shorts. It's light and easy to stash away.If I had to list off everything I don't like about this phone, I would not succeed in making it very long. There really isn't anything about this phone that I can say is ""bad"". If I were to be really picky, I'd say that it's probably very fragile. I'm not ""on the go"" with it that often and I'm usually stationary and/or indoors when I talk on it. I would assume that if dropped it could be damaged failry easily. I thought of this when I was considering buying it, so that's why I pay the extra $5/mo for the full equip. protection insurance on this baby. Can't be too careful. :)Also, the transfer of pictures you take from the phone to your computer??? I don't think this can be done. Some people have made points about how you can't upload/download from phone to computer, or vice versa... have to sign up for V-cast. That's a bummer, but I blocked it anyway... I can't aford the extra $16, or whatever it is, per month for that service. It's not worth it for me, personally.Lastly, of the negative pickiness I have for this phone, I do wish I could get rid of that stupid ""Verizon Wireless"" message that shows on the outside LCD and put something of my own there. That's me being REALLY picky here, but I have always been able to personalize the outter LCD on the other phones that I owned that had that.I hope my review was helpful to some. All I can really say to sum it up is that this phone was the hottest thing out there a little while ago and it's STILL a hot item. I have seen more people getting this phone now that prices dropped to make room for the new Chocolate and SLVR phones. I really liked the SLVR and almost got it instead, but I preferred a flip-phone over the non-flip. It's just a personal preference.I'm kind of a ""low maintinence"" guy with a fairly high maintinence phone, and I couldn't be happier with the RAZR!",24-08-2006 00:00,195.228.208.0/23,1156377600,0,0,TN,0.5383177570093458
276,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),AP7ZJ76KXPH1Z,Shannen Berry,3,"Bad things about the phone:Since when have you heard of a phone that doesn't vibrate and ring at the same time? Only vibrates or rings? I switched to this handset from a Motorola V551 and that one had some better features than this supposed upgrade.You can't customize the buttons to do what you want. For example, if you press the down key, it always goes to bluetooth options. In my other phone I had customized it to go to my contacts, but this phone does not let you change anything besides the ring tone and the wallpaper.There is an ugly red verizon bar at the top and bottom of your screen that can't be removed. Red does not match everything guys! There are only 3 color schemes, too.Speaking of which, Verizon charges for everything. They have the download option disabled so even if you do use the camera to take pictures you HAVE to email them to yourself, there is no other way to get them off your phone.1. No vibrate and ring, just vibrate or ring2. Very little customization3. Verizon has disabled all the file transfers except for when paying for airtime. RIP OFF4. Ugly verizon modifications that can't be removed off the screen.5. Takes forever to boot up, each button press is a little slow.6. Can't take a hit. If you drop it, the battery will pop out EVERY TIME!7. Can only record 15 seconds of video. I'm not sure if the additional memory helps this.8. You can't see what time it is when you're on a call! I don't know about you, but my cell phone doubles as my watch.9. There is no help prompts if you don't know what a function does.10. Uses BREW not java, so you wont find all the same games you might be used to.Good Things about the phone:1. It's very nice looking.2. The camera is pretty good for a camera phone.3. There is plenty of memory for pictures and text messages.4. You can store multiple numbers under one name5. The voice recognition is very good and works very well with bluetooth.6. The text message interface is excellent, maybe a few too many button presses though.7. Love the USB connection.8. Unlike some other Motorola phones, shows missed, dialed and received calls not just dialed and received.I switched from Cingular to Verizon and there are a few things I dislike about their service, but can live with.1.They bill you in advance. Tha's kind of weird considering I haven't made the calls yet. Maybe it's just the first month?2. They charge for incoming text messages. If you use yahoo or aim, those messages count as text messages instead of data. That's a rip off. What if I never read the text messages, am I still charged for them? I haven't quite figured that out.3. The service is the most expensive of all carriers and yet they charge for EVERYTHING.4. Their big service that they go on and on about, the EV-DOS highspeed Vcast, is not available in my area. Mobile web works fine though. Wish I had known that before.5. Vcast is $15 a month just for ACCESS to the service, once you get on, most multimedia items outside of news and weather cost a minimum of $1.99 each. What a rip off.Good things about their service:1. Their bill is clear and concise2. Their customer service is excellent.3. Network is really good. I can get calls in areas I couldn't with Cingular and other networks.Overall I'm happy with the phone and the service, just wish I knew these things in advance of purchase.",22-11-2006 00:00,195.230.0.0/19,1164153600,0,0,TN,0.13831775700934576
277,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2JCTFI1G9BJE7,Ellis Greene,1,"I am really mad! I was impressed with the looks of the phone and the Motorolla name; after all they invented the cell phone. But Moto is going the way of GM, to the brink of bankruptcy and they deserve to lose us - their customers. The phone quality is unusually bad. The worst thing is the very short battery life. You must have a charger in the car or anywhere you go. If you are in a place of no reception (inside a large building) the phone dies in 4-5 hours. If you have good reception, the phone would live for 1-1.5 days. But wait, that's not all. The camera is so bad it is useless. Fuzzy and dark. Besides, there is no way to download the pix anyway without letting Verizon rip you off. But wait, that's not all. The phone has music capability but you cannot use it because battery life is too short. Though anyway, no musing without paying Verison rip off money. But wait, that's not all. The software is so full of bugs it is simply unfinished. For example, if the alarm goes off and you are not there to stop, it will go until the phone dies. Normal phones stop after a minute. The calendar is also very ""buggy"" to use. Voice recognition is a also a waist of time.The one and only good thing is the GPS, but this is not specific to Motorolla and costs $10 per month.To summarize, avoid Motorolla and forget Verizon.",17-11-2006 00:00,93.183.128.0/18,1134432000,1,1,TP,0.26168224299065423
278,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2B2NIX7BZZ9XP,Sarah,1,"Hi All,I first want to say I think the phone is a great phone, but I'm very unhappy with what Verizon has done to it. I assumed I would be getting another Motorola product with the same Motorola interface I've had for the last few years with my T720 and my V710. Unfortunately, Verizon has put their own user interface (VCAST) on all their phones in a blatant attempt to make the customer pay for pictures and tones. It really defeats the purpose of purchasing a Motorola product. If you think you are getting a Motorola phone with the traditional Motorola software you are sadly mistaken. At this point I'm so upset with Verizon that I plan to return the phone and switch to Cingular.",27-09-2006 00:00,195.234.138.0/24,1159315200,0,0,TN,0.26168224299065423
279,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A20GF6MZRCBW5M,L. Foley,2,"My husband is on his third RAZR phone--the first one just stopped working after a while and the second died about a day after the warranty expired. The replacement was not free and required a contract extension. It's nice looking, small functions reasonably intuitively, and the bluetooth earpiece is nice, but it's a pretty fussy little thing. When I use it, I find I can't hear the caller it unless I have it positioned at just the right angle to my ear and I spend half the conversation looking for that sweet spot and asking people to repeat things. Also, some of the screen pixels seem to go sort of semi dead so that they look a bit greyed out at certain angles. For the price of this phone, I'm not very impressed.",09-07-2006 00:00,195.234.236.0/22,1152403200,0,0,TN,0.06168224299065424
280,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2US0QBGZ6BIMB,W. Hohauser,2,"Since I have to give this product some ""stars"" let me explain the reasoning for the three. I give 4 stars to Verizon's phone service (maybe not their customer service) since it consistently works better then other carriers in my neighborhood. I give 4 stars for the hardware design and the audio quality of the phone and 1 star for the software design. My previous phone was a Motorola V710 and it was a much easier phone to work with.After sound quality and reception quality (which this phone excels at) my next requirement is that the phone has a decent contact function and calendar function. Here the RAZR is a step back from previous generation phones. While I can successfully sync my contact list with my computer by Bluetooth or USB (which the V710 never could do properly), the RAZR no longer has a useful group function. I used to be able to group numbers into several categories and easily access them with the push of a button, not anymore. You can make contact groups but I can't find a way to access the groups. Every name is listed alphabetically by first name! That's not useful. The calendar is hidden down several menus. The V710 allowed you to change position of icons in each menu, not in the RAZR. The V710 also allowed you to scan different months easily. With the RAZR you have to repeatedly click thru the days to get to the next month. I also found out that the RAZR does not allow computers to sync to the calendar! Why not?One more complaint. If you are looking for a phone that first vibrates and then rings, skip this model. It's not programmed to do it!The camera is decent for a phone. I haven't tried the music player or the video playback and probably won't. The GPS is a nice function which will probably come in handy during my next car trip. The phone is a good size and fits in my hand well during phone calls. If the problems I have with the phone don't mean much to you then it's a good 4 stars.",21-04-2007 00:00,195.238.84.0/23,1177113600,0,0,TN,0.06168224299065424
281,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2JCTFI1G9BJE7,Ellis Greene,1,"I was hoping to use this as both a phone and as a MP3 player on my commute to and from work. While I like the design and functioning of the phone, I am very disappointed with it as a media device. I just destroyed a recently purchased 1gig Micro SD Card trying to remove it from the V3 slot. There is no way to get my music collection to and from my computer other than transfering this type card between my PC and the V3. The design and location of the Micro SD slot on the V3 is just awful. Any tool which can get a grip the card in the V3 to help remove it can also destroy the card.",24-01-2007 00:00,195.242.106.0/23,1169596800,0,0,TN,0.26168224299065423
282,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A2JCTFI1G9BJE7,Ellis Greene,1,"After reading some of the reviews, I'm on day 10 of the 15 day trial period, after sending my excellent E815 in for repair. I needed a phone ASAP. I can assur eyou all this phone is going back!I've always liked the look and coolness of the Razr, and figured it wasn't much different then the E815.Boy was I wrong!This phone isn't even in the same class! The E815 blows it away. But thanks Verizon, what do you do with peobably the best Motorola cell phone to date? Why of course, we cancel it!Of all fo the negatives your hearing here on Amazon--more specifically about the phone itself, I completely concur. Battery lif eon the phone seems like you'll get four to five calls max and then it's ready for a charge. What's worse is that I can't charge it and have an ear piece in at the same time. I know, I know, some of you are going to scream, ""Well why dont' you go out and get a Bluetooth?"" Well after losing my 4th Bluetooth in under 8 months, I've decided that experiment is now over. These things are just too easy to lose if you don't have it on your ear 365/24/7.I for one have no need what-so-ever for V Cast, Verison's hideous music purchasing site, I want to be able to change my icons on the damn phone I just got done spending $300.00 because I'm only 9 months into my current plan. Verizon doest not allow this!So moral of the story is, while the phone is great looking, it's just really not all that good of a phone. It's nothing but trouble from every aspect.Good luck for those of you that do buy it!",20-10-2006 00:00,195.242.126.0/23,1161302400,0,0,FN,0.26168224299065423
283,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),A19O363FPN0ZNF,"Shari Moy ""Zenrealestate.com""",5,"Purchased 2nd Razor and went to COMLINK in Burlington MA to get the NEW CLEAR CASE! Its a hard plastic and protects the metallic case very well. If you play games and have high use, you may want to use clear packing tape to protect the toggle keys. It is clear and doesn't show. The reception and bluetooth feature work well in the BMW and not having wires in the car is great! Speaker feature is fabulous, reception is GREAT, graphics and ring tones are easy to find. The VZ Navigator is amazing and the GPS phone feature is helpful. You can download movies, MP3's, its great! I have purchased, Samsung, LG, Motorola, to name a few and always find Motorola to be the best quality.My monthly plan is 1200 minutes a month and therefore the flip phone is the best way for my specific needs. I see the new Chocolate Phone and I know I would wear out the mechanism that slides back and forth.Fabulous deal now for $19.99 a month with a 2 year signing.",30-08-2006 00:00,195.246.240.0/23,1156896000,0,1,FN,0.5383177570093458
284,B000G7LWRM,Motorola RAZR V3m Silver Phone (Verizon Wireless),AA3L8PS98LVG4,"Aasdasd ""john am""",1,"Phone Experience:Its light and sleek and does perform very well as basic phone, charge every 2 days not 2 times a day as I use to do with smartphone.This phone's interfaces are so old that looks like I am using those old bulky Nokia phones specially switching from smart-phone. This is slow and very limited capabilities. Krzr seems to have lot better interfaces.Verizon Experience:At least I am not getting that many dropped calls as it was with Cingular. Its much better reception.Some things that I encountered so far are: Verizon charges you for 1 month advance monthly access fee, so your first month with activation will cost $250-300 excluding phone cost. Next, they charged me $15 because I ported my old number, in past I received this service free with T-Mobile and Cingular.Customer service is not friendly at all.Amazon Experience:The sad part of my story starts when I received this phone.I opened the box and it looked like used phone, with dust inside plastic protector and edges coming off and scratches where Mini-SD card goes. I thought its not a big deal so I called Verizon, they came up with resolution after couple calls and hold time that goto store for a free replacement. I went to store, the lady kept trying but nothing happened then a answer that oh may be because you bought phone from Amazon and their customer service should take of this.Ha, who don't know on this earth that Amazon don't care for customer satisfaction at all. There is no one who can help you. After few emails I lost hopes and now stuck with this phone.Now I think I shouldn't have bought it from here, if it was thru Verizon at least I can get new phone.My 2 cents don't buy from here, its worth buying from Verizon directly in long term.",06-04-2007 00:00,195.250.60.0/24,1175817600,0,1,FN,0.26168224299065423
